customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,segment
2050,6,4,4483.5,5,4,4,544,Loyal Customer
2051,51,6,7376.93,3,3,2,332,Lost Customer
2052,58,9,7052.08,3,1,2,312,Lost Customer
2053,5,6,7727.0,5,3,2,532,Lost Customer
2054,1,4,5248.59,5,4,4,544,Loyal Customer
2055,0,9,12172.04,5,1,1,511,Lost Customer
2056,54,2,1829.4899999999998,3,5,5,355,Lost Customer
2057,16,6,6889.26,4,3,2,432,Lost Customer
2058,120,7,7546.98,1,2,2,122,Lost Customer
2059,170,4,2702.14,1,4,5,145,Lost Customer
2060,5,11,11179.22,5,1,1,511,Lost Customer
2061,132,6,8403.650000000001,1,3,2,132,Lost Customer
2062,42,5,6976.84,3,3,2,332,Lost Customer
2063,9,5,4125.82,5,3,4,534,Lost Customer
2064,106,5,5871.14,1,3,3,133,Lost Customer
2065,215,4,4870.0599999999995,1,4,4,144,Lost Customer
2066,90,5,6115.09,2,3,3,233,Lost Customer
2067,30,8,9622.05,4,1,1,411,Lost Customer
2068,159,5,5158.92,1,3,4,134,Lost Customer
2069,51,6,10361.07,3,3,1,331,Lost Customer
2070,4,9,12319.539999999999,5,1,1,511,Lost Customer
2071,20,7,5340.02,4,2,3,423,Lost Customer
2072,8,13,11845.439999999999,5,1,1,511,Lost Customer
2073,18,8,8097.38,4,1,2,412,Lost Customer
2075,4,4,5575.41,5,4,3,543,Loyal Customer
2076,19,8,12082.72,4,1,1,411,Lost Customer
2077,227,3,4642.2,1,5,4,154,Lost Customer
2078,65,6,7319.86,2,3,2,232,Potential Loyalist
2079,3,3,4631.31,5,5,4,554,VIP Customer
2080,162,6,6668.6,1,3,3,133,Lost Customer
2081,11,5,5586.19,5,3,3,533,Lost Customer
2082,1,7,6778.84,5,2,3,523,Lost Customer
2083,15,9,10347.279999999999,4,1,1,411,Lost Customer
2084,49,3,1985.07,3,5,5,355,Lost Customer
2085,27,3,4294.14,4,5,4,454,Lost Customer
2086,98,3,3812.2200000000003,2,5,4,254,Lost Customer
2087,55,5,6577.63,3,3,3,333,Potential Loyalist
2088,9,7,8654.02,5,2,2,522,Lost Customer
2089,147,2,477.32000000000005,1,5,5,155,Lost Customer
2090,163,2,1020.78,1,5,5,155,Lost Customer
2091,211,3,5499.04,1,5,3,153,Lost Customer
2092,16,5,6764.39,4,3,3,433,Lost Customer
2093,60,6,7654.84,2,3,2,232,Potential Loyalist
2094,34,5,4214.53,3,3,4,334,Lost Customer
2095,20,10,9988.76,4,1,1,411,Lost Customer
2096,132,5,8229.84,1,3,2,132,Lost Customer
2097,38,6,7726.09,3,3,2,332,Lost Customer
2098,8,6,5472.62,5,3,3,533,Lost Customer
2099,63,7,8967.04,2,2,1,221,At Risk of Churn
2100,18,5,4288.18,4,3,4,434,Lost Customer
2101,20,10,14423.33,4,1,1,411,Lost Customer
2102,17,7,7317.46,4,2,2,422,Lost Customer
2103,14,10,11617.25,5,1,1,511,Lost Customer
2104,80,8,7415.84,2,1,2,212,At Risk of Churn
2105,23,5,7196.7699999999995,4,3,2,432,Lost Customer
2106,3,4,6782.28,5,4,2,542,Lost Customer
2107,64,2,1941.0,2,5,5,255,Lost Customer
2108,12,3,3130.2599999999998,5,5,5,555,VIP Customer
2109,2,8,7637.12,5,1,2,512,Lost Customer
2110,26,7,7589.57,4,2,2,422,Lost Customer
2111,6,9,11111.3,5,1,1,511,Lost Customer
2112,2,4,5958.110000000001,5,4,3,543,Loyal Customer
2113,33,4,4987.47,3,4,4,344,Lost Customer
2114,14,6,6706.46,5,3,3,533,Lost Customer
2115,47,2,2204.45,3,5,5,355,Lost Customer
2116,105,4,5827.96,1,4,3,143,Lost Customer
2117,24,5,3925.17,4,3,4,434,Lost Customer
2118,135,6,6724.4,1,3,3,133,Lost Customer
2119,67,4,5477.6,2,4,3,243,Lost Customer
2120,2,8,11028.33,5,1,1,511,Lost Customer
2121,89,10,11645.45,2,1,1,211,At Risk of Churn
2122,8,4,4039.79,5,4,4,544,Loyal Customer
2123,195,6,6196.02,1,3,3,133,Lost Customer
2124,57,6,7618.68,3,3,2,332,Lost Customer
2125,13,6,4206.48,5,3,4,534,Lost Customer
2126,25,4,2963.04,4,4,5,445,Lost Customer
2127,32,5,5437.05,4,3,3,433,Lost Customer
2128,13,2,3787.46,5,5,5,555,VIP Customer
2129,149,2,1411.9299999999998,1,5,5,155,Lost Customer
2130,1,8,9169.4,5,1,1,511,Lost Customer
2131,101,6,7199.04,1,3,2,132,Lost Customer
2132,18,8,12668.24,4,1,1,411,Lost Customer
2133,120,5,6553.44,1,3,3,133,Lost Customer
2134,81,5,6556.68,2,3,3,233,Lost Customer
2135,137,2,3174.01,1,5,5,155,Lost Customer
2136,10,4,6269.92,5,4,3,543,Loyal Customer
2137,20,4,4683.41,4,4,4,444,Lost Customer
2138,29,8,11281.36,4,1,1,411,Lost Customer
2139,60,5,7480.94,2,3,2,232,Potential Loyalist
2140,98,8,9047.439999999999,2,1,1,211,At Risk of Churn
2141,76,4,4820.85,2,4,4,244,Lost Customer
2142,81,7,10200.02,2,2,1,221,At Risk of Churn
2143,27,5,5872.29,4,3,3,433,Lost Customer
2144,67,8,10452.24,2,1,1,211,At Risk of Churn
2145,194,1,748.17,1,5,5,155,Lost Customer
2146,50,2,2173.1099999999997,3,5,5,355,Lost Customer
2147,125,3,2953.18,1,5,5,155,Lost Customer
2148,137,4,4907.04,1,4,4,144,Lost Customer
2149,11,9,7062.67,5,1,2,512,Lost Customer
2150,94,6,6161.6,2,3,3,233,Lost Customer
2151,146,7,9369.73,1,2,1,121,Lost Customer
2152,1,9,9894.84,5,1,1,511,Lost Customer
2153,76,8,8239.72,2,1,2,212,At Risk of Churn
2154,38,6,7924.87,3,3,2,332,Lost Customer
2155,19,12,10114.46,4,1,1,411,Lost Customer
2156,113,6,6988.71,1,3,2,132,Lost Customer
2157,161,2,2131.52,1,5,5,155,Lost Customer
2158,50,5,5982.3,3,3,3,333,Potential Loyalist
2159,18,5,5111.04,4,3,4,434,Lost Customer
2160,47,6,6852.88,3,3,2,332,Lost Customer
2161,52,5,5998.47,3,3,3,333,Potential Loyalist
2162,53,4,4785.389999999999,3,4,4,344,Lost Customer
2163,70,5,3842.24,2,3,4,234,Lost Customer
2164,68,7,8585.81,2,2,2,222,Lost Customer
2165,0,10,9072.94,5,1,1,511,Lost Customer
2166,58,6,6021.83,3,3,3,333,Potential Loyalist
2167,144,6,4691.02,1,3,4,134,Lost Customer
2168,2,3,3828.1,5,5,4,554,VIP Customer
2169,117,6,10330.95,1,3,1,131,Lost Customer
2170,28,6,7695.75,4,3,2,432,Lost Customer
2171,34,6,4500.04,3,3,4,334,Lost Customer
2172,29,4,6844.5,4,4,2,442,Lost Customer
2173,157,4,5112.15,1,4,4,144,Lost Customer
2174,81,6,7133.88,2,3,2,232,Potential Loyalist
2175,58,4,4158.65,3,4,4,344,Lost Customer
2176,28,3,2662.8199999999997,4,5,5,455,Lost Customer
2177,98,5,6054.27,2,3,3,233,Lost Customer
2178,77,4,3531.64,2,4,5,245,Lost Customer
2179,36,7,6889.21,3,2,2,322,Lost Customer
2180,80,5,6162.33,2,3,3,233,Lost Customer
2181,51,8,6274.12,3,1,3,313,Lost Customer
2182,17,8,10722.16,4,1,1,411,Lost Customer
2183,8,14,19071.32,5,1,1,511,Lost Customer
2184,37,11,13468.26,3,1,1,311,Lost Customer
2185,136,7,9578.97,1,2,1,121,Lost Customer
2186,154,3,4245.21,1,5,4,154,Lost Customer
2187,63,7,8284.37,2,2,2,222,Lost Customer
2188,70,6,6671.540000000001,2,3,3,233,Lost Customer
2189,40,10,9861.3,3,1,1,311,Lost Customer
2190,41,8,11980.720000000001,3,1,1,311,Lost Customer
2191,12,5,7172.56,5,3,2,532,Lost Customer
2192,42,6,4812.76,3,3,4,334,Lost Customer
2193,54,4,6086.66,3,4,3,343,Lost Customer
2194,42,8,8464.84,3,1,2,312,Lost Customer
2195,2,6,7278.62,5,3,2,532,Lost Customer
2196,71,5,4425.25,2,3,4,234,Lost Customer
2197,119,3,2284.5600000000004,1,5,5,155,Lost Customer
2198,25,4,4003.11,4,4,4,444,Lost Customer
2199,24,4,4628.71,4,4,4,444,Lost Customer
2200,79,3,2268.7799999999997,2,5,5,255,Lost Customer
2201,30,8,11020.84,4,1,1,411,Lost Customer
2202,58,10,8507.06,3,1,2,312,Lost Customer
2203,49,5,6421.1,3,3,3,333,Potential Loyalist
2204,17,8,7935.08,4,1,2,412,Lost Customer
2205,100,4,4547.9,1,4,4,144,Lost Customer
2206,58,4,4155.32,3,4,4,344,Lost Customer
2207,74,6,6263.82,2,3,3,233,Lost Customer
2208,114,6,5236.3099999999995,1,3,4,134,Lost Customer
2209,265,1,1240.31,1,5,5,155,Lost Customer
2210,27,9,8133.83,4,1,2,412,Lost Customer
2211,111,3,1649.1599999999999,1,5,5,155,Lost Customer
2212,41,6,4951.08,3,3,4,334,Lost Customer
2213,15,5,7240.5,4,3,2,432,Lost Customer
2214,27,5,5053.05,4,3,4,434,Lost Customer
2215,19,2,1965.6799999999998,4,5,5,455,Lost Customer
2216,74,3,3352.32,2,5,5,255,Lost Customer
2217,22,8,8779.73,4,1,1,411,Lost Customer
2218,21,3,4304.09,4,5,4,454,Lost Customer
2219,61,5,6319.34,2,3,3,233,Lost Customer
2220,85,4,4529.9,2,4,4,244,Lost Customer
2221,94,8,9100.52,2,1,1,211,At Risk of Churn
2222,59,6,7051.67,2,3,2,232,Potential Loyalist
2223,54,7,5883.75,3,2,3,323,Potential Loyalist
2224,287,3,2568.2200000000003,1,5,5,155,Lost Customer
2225,208,3,5546.31,1,5,3,153,Lost Customer
2226,49,8,8295.55,3,1,2,312,Lost Customer
2227,40,5,5068.82,3,3,4,334,Lost Customer
2228,168,4,3579.45,1,4,5,145,Lost Customer
2229,21,4,3937.92,4,4,4,444,Lost Customer
2230,44,8,9883.84,3,1,1,311,Lost Customer
2231,64,3,4555.37,2,5,4,254,Lost Customer
2232,59,6,5666.030000000001,2,3,3,233,Lost Customer
2233,63,7,6778.26,2,2,3,223,Lost Customer
2234,57,7,4055.89,3,2,4,324,Lost Customer
2235,80,6,7834.27,2,3,2,232,Potential Loyalist
2236,1,3,4226.47,5,5,4,554,VIP Customer
2237,38,7,7412.94,3,2,2,322,Lost Customer
2238,141,3,4185.99,1,5,4,154,Lost Customer
2239,32,2,1693.21,4,5,5,455,Lost Customer
2240,31,12,13961.45,4,1,1,411,Lost Customer
2241,17,4,4335.0,4,4,4,444,Lost Customer
2242,170,3,2540.1099999999997,1,5,5,155,Lost Customer
2243,183,3,2141.05,1,5,5,155,Lost Customer
2244,63,5,5963.92,2,3,3,233,Lost Customer
2245,74,7,7779.9,2,2,2,222,Lost Customer
2246,99,4,4027.99,1,4,4,144,Lost Customer
2247,29,7,8149.4800000000005,4,2,2,422,Lost Customer
2248,51,8,8369.31,3,1,2,312,Lost Customer
2249,112,5,5600.46,1,3,3,133,Lost Customer
2250,124,3,3011.79,1,5,5,155,Lost Customer
2251,15,7,5798.71,4,2,3,423,Lost Customer
2252,130,5,5648.85,1,3,3,133,Lost Customer
2253,84,6,7418.9400000000005,2,3,2,232,Potential Loyalist
2254,3,6,5579.54,5,3,3,533,Lost Customer
2255,143,3,3400.21,1,5,5,155,Lost Customer
2256,169,3,4499.85,1,5,4,154,Lost Customer
2257,64,5,6440.81,2,3,3,233,Lost Customer
2258,52,7,8399.53,3,2,2,322,Lost Customer
2259,161,4,4205.21,1,4,4,144,Lost Customer
2260,17,6,8234.9,4,3,2,432,Lost Customer
2261,35,4,3875.61,3,4,4,344,Lost Customer
2262,75,4,3058.55,2,4,5,245,Lost Customer
2263,35,5,6359.93,3,3,3,333,Potential Loyalist
2264,153,6,5198.18,1,3,4,134,Lost Customer
2265,95,3,3990.7799999999997,2,5,4,254,Lost Customer
2266,29,10,8911.6,4,1,1,411,Lost Customer
2267,99,5,5466.639999999999,1,3,3,133,Lost Customer
2268,35,8,9258.43,3,1,1,311,Lost Customer
2269,47,7,9233.33,3,2,1,321,Lost Customer
2270,129,5,7588.29,1,3,2,132,Lost Customer
2271,177,1,1362.99,1,5,5,155,Lost Customer
2272,104,6,8116.8,1,3,2,132,Lost Customer
2273,26,10,9867.35,4,1,1,411,Lost Customer
2274,55,2,142.98,3,5,5,355,Lost Customer
2275,121,6,8289.0,1,2,2,122,Lost Customer
2276,10,4,4714.45,5,4,4,544,Loyal Customer
2277,36,4,4721.53,3,4,4,344,Lost Customer
2278,34,5,3123.04,3,3,5,335,Lost Customer
2279,35,8,7565.7,3,1,2,312,Lost Customer
2280,24,5,6373.32,4,3,3,433,Lost Customer
2281,38,7,8021.26,3,2,2,322,Lost Customer
2282,14,6,6818.610000000001,5,2,2,522,Lost Customer
2283,30,7,7052.93,4,2,2,422,Lost Customer
2284,34,7,7556.9400000000005,3,2,2,322,Lost Customer
2285,39,7,4829.54,3,2,4,324,Lost Customer
2286,49,5,4606.01,3,3,4,334,Lost Customer
2287,159,2,1083.52,1,5,5,155,Lost Customer
2288,29,6,6972.7,4,2,2,422,Lost Customer
2289,59,5,6450.51,2,3,3,233,Lost Customer
2290,72,6,7476.58,2,2,2,222,Lost Customer
2291,107,1,792.9,1,5,5,155,Lost Customer
2292,45,7,8732.619999999999,3,2,2,322,Lost Customer
2293,85,5,5018.52,2,3,4,234,Lost Customer
2294,73,7,9680.22,2,2,1,221,At Risk of Churn
2295,17,4,5830.14,4,4,3,443,Lost Customer
2296,36,4,5259.05,3,4,4,344,Lost Customer
2297,37,5,6232.6900000000005,3,3,3,333,Potential Loyalist
2298,45,6,6997.85,3,2,2,322,Lost Customer
2299,59,6,4359.32,2,2,4,224,Lost Customer
2300,17,4,7346.110000000001,4,4,2,442,Lost Customer
2301,5,7,10628.94,5,2,1,521,Lost Customer
2302,53,3,4412.84,3,5,4,354,Lost Customer
2303,144,2,2696.8599999999997,1,5,5,155,Lost Customer
2304,3,7,9747.9,5,2,1,521,Lost Customer
2305,78,5,6011.6900000000005,2,3,3,233,Lost Customer
2306,6,4,4938.639999999999,5,4,4,544,Loyal Customer
2307,81,11,10123.71,2,1,1,211,At Risk of Churn
2308,13,9,11438.369999999999,5,1,1,511,Lost Customer
2309,53,12,16122.34,3,1,1,311,Lost Customer
2310,15,7,9599.97,4,2,1,421,Lost Customer
2311,66,5,6375.870000000001,2,3,3,233,Lost Customer
2312,28,5,7250.51,4,3,2,432,Lost Customer
2313,44,6,4657.8,3,2,4,324,Lost Customer
2314,48,3,4114.37,3,5,4,354,Lost Customer
2315,152,5,2737.7999999999997,1,3,5,135,Lost Customer
2316,46,4,2908.85,3,4,5,345,Lost Customer
2317,53,5,6735.95,3,3,3,333,Potential Loyalist
2318,16,7,8129.61,4,2,2,422,Lost Customer
2319,9,4,7191.200000000001,5,4,2,542,Lost Customer
2320,24,3,2655.46,4,5,5,455,Lost Customer
2321,161,3,5473.58,1,5,3,153,Lost Customer
2322,67,4,4035.5099999999998,2,4,4,244,Lost Customer
2323,212,3,4599.45,1,5,4,154,Lost Customer
2324,78,5,5621.34,2,3,3,233,Lost Customer
2325,12,6,7084.51,5,2,2,522,Lost Customer
2326,112,1,774.53,1,5,5,155,Lost Customer
2327,224,3,4153.110000000001,1,5,4,154,Lost Customer
2328,151,1,441.49,1,5,5,155,Lost Customer
2329,8,5,4252.36,5,3,4,534,Lost Customer
2330,4,3,2391.06,5,5,5,555,VIP Customer
2331,19,7,5341.04,4,2,3,423,Lost Customer
2332,31,4,1972.9,4,4,5,445,Lost Customer
2333,92,4,5216.82,2,4,4,244,Lost Customer
2334,69,3,3616.74,2,5,5,255,Lost Customer
2335,11,7,7350.46,5,2,2,522,Lost Customer
2336,74,9,10942.55,2,1,1,211,At Risk of Churn
2337,172,3,2169.36,1,5,5,155,Lost Customer
2338,23,7,7546.18,4,2,2,422,Lost Customer
2339,11,9,10497.39,5,1,1,511,Lost Customer
2340,5,9,9442.23,5,1,1,511,Lost Customer
2341,13,8,11392.11,5,1,1,511,Lost Customer
2342,65,4,4988.86,2,4,4,244,Lost Customer
2343,62,3,4215.4,2,5,4,254,Lost Customer
2344,47,6,6947.3,3,2,2,322,Lost Customer
2345,0,5,7439.41,5,3,2,532,Lost Customer
2346,162,5,6429.33,1,3,3,133,Lost Customer
2347,87,9,10730.51,2,1,1,211,At Risk of Churn
2348,60,4,2451.77,2,4,5,245,Lost Customer
2349,54,5,3608.1400000000003,3,3,5,335,Lost Customer
2350,180,6,5770.32,1,2,3,123,Lost Customer
2351,55,8,8325.25,3,1,2,312,Lost Customer
2352,36,1,1292.84,3,5,5,355,Lost Customer
2353,81,10,11013.74,2,1,1,211,At Risk of Churn
2354,36,5,4817.55,3,3,4,334,Lost Customer
2355,70,5,5619.5599999999995,2,3,3,233,Lost Customer
2356,146,4,5020.27,1,4,4,144,Lost Customer
2357,40,4,5811.12,3,4,3,343,Lost Customer
2358,3,11,8523.43,5,1,2,512,Lost Customer
2359,82,8,9029.74,2,1,1,211,At Risk of Churn
2360,27,6,8601.41,4,2,2,422,Lost Customer
2361,22,7,7640.51,4,2,2,422,Lost Customer
2362,45,3,3007.23,3,5,5,355,Lost Customer
2363,58,6,5473.37,3,2,3,323,Potential Loyalist
2364,43,5,8404.81,3,3,2,332,Lost Customer
2365,1,5,5448.58,5,3,3,533,Lost Customer
2366,19,5,5543.95,4,3,3,433,Lost Customer
2367,25,7,9334.85,4,2,1,421,Lost Customer
2368,74,6,7617.099999999999,2,2,2,222,Lost Customer
2369,1,8,11223.94,5,1,1,511,Lost Customer
2370,20,3,3107.9700000000003,4,5,5,455,Lost Customer
2371,93,5,7720.1,2,3,2,232,Potential Loyalist
2372,0,9,8295.0,5,1,2,512,Lost Customer
2373,45,4,4758.4400000000005,3,4,4,344,Lost Customer
2374,14,7,7495.68,5,2,2,522,Lost Customer
2375,43,7,9972.86,3,2,1,321,Lost Customer
2376,11,4,5599.33,5,4,3,543,Loyal Customer
2377,7,5,8081.98,5,3,2,532,Lost Customer
2378,10,5,5040.639999999999,5,3,4,534,Lost Customer
2379,3,11,13030.07,5,1,1,511,Lost Customer
2380,42,7,7948.44,3,2,2,322,Lost Customer
2381,29,7,7877.93,4,2,2,422,Lost Customer
2382,38,7,3369.77,3,2,5,325,Lost Customer
2383,21,9,13104.08,4,1,1,411,Lost Customer
2384,59,6,5845.17,2,2,3,223,Lost Customer
2385,31,8,7901.9400000000005,4,1,2,412,Lost Customer
2386,12,7,7710.12,5,2,2,522,Lost Customer
2387,182,2,591.31,1,5,5,155,Lost Customer
2388,113,7,10013.26,1,2,1,121,Lost Customer
2389,8,3,2456.1800000000003,5,5,5,555,VIP Customer
2390,69,7,9982.43,2,2,1,221,At Risk of Churn
2391,12,10,10874.65,5,1,1,511,Lost Customer
2392,26,5,5215.18,4,3,4,434,Lost Customer
2393,122,2,1228.76,1,5,5,155,Lost Customer
2394,90,1,980.37,2,5,5,255,Lost Customer
2395,62,1,230.91,2,5,5,255,Lost Customer
2396,0,5,5478.09,5,3,3,533,Lost Customer
2397,53,9,10464.01,3,1,1,311,Lost Customer
2398,113,3,2426.93,1,5,5,155,Lost Customer
2399,38,6,6424.44,3,2,3,323,Potential Loyalist
2400,19,8,10452.28,4,1,1,411,Lost Customer
2401,21,8,10935.93,4,1,1,411,Lost Customer
2402,78,3,4490.75,2,5,4,254,Lost Customer
2403,150,5,3202.84,1,3,5,135,Lost Customer
2404,2,6,9279.27,5,2,1,521,Lost Customer
2405,45,6,3528.3599999999997,3,2,5,325,Lost Customer
2406,80,4,4117.37,2,4,4,244,Lost Customer
2407,68,6,6205.71,2,2,3,223,Lost Customer
2408,24,3,3920.17,4,5,4,454,Lost Customer
2409,49,7,7117.35,3,2,2,322,Lost Customer
2410,36,7,7649.62,3,2,2,322,Lost Customer
2411,223,4,6535.39,1,4,3,143,Lost Customer
2412,17,6,7097.639999999999,4,2,2,422,Lost Customer
2413,58,7,8666.869999999999,3,2,2,322,Lost Customer
2414,4,4,5682.46,5,4,3,543,Loyal Customer
2415,43,5,4412.09,3,3,4,334,Lost Customer
2416,222,2,2220.23,1,5,5,155,Lost Customer
2417,22,1,1129.13,4,5,5,455,Lost Customer
2418,2,7,9068.28,5,2,1,521,Lost Customer
2419,51,8,8651.87,3,1,2,312,Lost Customer
2420,139,3,2367.71,1,5,5,155,Lost Customer
2421,0,6,2836.38,5,2,5,525,Lost Customer
2422,32,5,4670.18,4,3,4,434,Lost Customer
2423,59,1,202.62,2,5,5,255,Lost Customer
2424,67,7,5910.3099999999995,2,2,3,223,Lost Customer
2425,8,9,8310.5,5,1,2,512,Lost Customer
2426,16,5,8399.89,4,3,2,432,Lost Customer
2427,3,6,7962.36,5,2,2,522,Lost Customer
2428,10,9,10167.49,5,1,1,511,Lost Customer
2429,222,3,3811.29,1,5,5,155,Lost Customer
2430,115,4,3385.21,1,4,5,145,Lost Customer
2431,218,2,1447.1799999999998,1,5,5,155,Lost Customer
2432,32,7,4898.05,4,2,4,424,Lost Customer
2433,26,10,10945.11,4,1,1,411,Lost Customer
2434,0,9,10024.41,5,1,1,511,Lost Customer
2435,123,5,6950.49,1,3,2,132,Lost Customer
2436,16,4,3919.84,4,4,4,444,Lost Customer
2437,198,2,1436.8,1,5,5,155,Lost Customer
2438,27,7,6007.49,4,2,3,423,Lost Customer
2439,18,6,5841.8,4,2,3,423,Lost Customer
2440,53,4,5001.4400000000005,3,4,4,344,Lost Customer
2441,28,2,2059.61,4,5,5,455,Lost Customer
2442,80,6,5014.139999999999,2,2,4,224,Lost Customer
2443,12,6,6182.68,5,2,3,523,Lost Customer
2444,44,4,5166.36,3,4,4,344,Lost Customer
2445,17,5,5245.21,4,3,4,434,Lost Customer
2446,71,7,9602.64,2,2,1,221,At Risk of Churn
2447,39,7,7729.64,3,2,2,322,Lost Customer
2448,6,6,5418.88,5,2,3,523,Lost Customer
2449,76,6,8199.95,2,2,2,222,Lost Customer
2450,40,2,3861.74,3,5,4,354,Lost Customer
2451,17,3,3247.8500000000004,4,5,5,455,Lost Customer
2452,9,4,4209.71,5,4,4,544,Loyal Customer
2453,56,6,4683.469999999999,3,2,4,324,Lost Customer
2454,29,11,11914.73,4,1,1,411,Lost Customer
2455,75,8,8482.92,2,1,2,212,At Risk of Churn
2456,167,6,6887.07,1,2,2,122,Lost Customer
2457,52,6,8023.24,3,2,2,322,Lost Customer
2458,4,7,11224.23,5,2,1,521,Lost Customer
2459,53,11,11877.19,3,1,1,311,Lost Customer
2460,50,4,4291.639999999999,3,4,4,344,Lost Customer
2461,31,6,4090.26,4,2,4,424,Lost Customer
2462,24,6,5779.98,4,2,3,423,Lost Customer
2463,64,8,9906.89,2,1,1,211,At Risk of Churn
2464,2,13,14574.06,5,1,1,511,Lost Customer
2465,11,10,10135.89,5,1,1,511,Lost Customer
2466,19,5,4796.14,4,3,4,434,Lost Customer
2467,21,5,2590.13,4,3,5,435,Loyal Customer
2468,21,10,13390.75,4,1,1,411,Lost Customer
2469,20,7,10397.56,4,2,1,421,Lost Customer
2470,12,4,3356.1,5,4,5,545,VIP Customer
2471,13,5,5699.45,5,3,3,533,Lost Customer
2472,85,6,7612.35,2,2,2,222,Lost Customer
2473,113,5,4256.68,1,3,4,134,Lost Customer
2474,31,8,7916.51,4,1,2,412,Lost Customer
2475,85,7,10009.91,2,2,1,221,At Risk of Churn
2476,14,14,14578.69,5,1,1,511,Lost Customer
2477,40,1,2005.66,3,5,5,355,Lost Customer
2478,114,7,5012.3099999999995,1,2,4,124,Lost Customer
2479,2,7,3335.31,5,2,5,525,Lost Customer
2480,42,5,6781.5,3,3,3,333,Potential Loyalist
2481,20,7,5825.4,4,2,3,423,Lost Customer
2482,232,3,3110.6899999999996,1,5,5,155,Lost Customer
2483,69,5,3026.94,2,3,5,235,Lost Customer
2484,24,6,5472.78,4,2,3,423,Lost Customer
2485,4,6,5955.21,5,2,3,523,Lost Customer
2486,229,2,3246.42,1,5,5,155,Lost Customer
2487,98,4,2978.64,2,4,5,245,Lost Customer
2488,18,6,6900.389999999999,4,2,2,422,Lost Customer
2489,40,8,11411.16,3,1,1,311,Lost Customer
2490,38,5,7816.21,3,3,2,332,Lost Customer
2491,105,6,3798.2,1,2,5,125,Lost Customer
2492,7,10,12661.35,5,1,1,511,Lost Customer
2493,54,3,3796.09,3,5,5,355,Lost Customer
2494,95,7,6744.39,2,2,3,223,Lost Customer
2495,31,8,5497.11,4,1,3,413,Lost Customer
2496,196,5,2095.52,1,3,5,135,Lost Customer
2497,46,4,4265.4400000000005,3,4,4,344,Lost Customer
2498,7,8,9981.91,5,1,1,511,Lost Customer
2499,175,3,3848.07,1,5,4,154,Lost Customer
2500,23,3,2535.87,4,5,5,455,Lost Customer
2501,18,7,7685.12,4,2,2,422,Lost Customer
2502,14,5,4196.26,5,3,4,534,Lost Customer
2503,108,4,4951.0,1,4,4,144,Lost Customer
2504,93,5,5458.179999999999,2,3,3,233,Lost Customer
2505,12,9,10295.31,5,1,1,511,Lost Customer
2506,106,4,5594.41,1,4,3,143,Lost Customer
2507,47,4,5405.0,3,4,3,343,Lost Customer
2508,56,10,12948.97,3,1,1,311,Lost Customer
2509,25,8,8313.9,4,1,2,412,Lost Customer
2510,111,6,8315.039999999999,1,2,2,122,Lost Customer
2511,32,4,5381.19,4,4,3,443,Lost Customer
2512,111,6,5536.07,1,2,3,123,Lost Customer
2513,106,7,8203.29,1,2,2,122,Lost Customer
2514,46,3,4414.05,3,5,4,354,Lost Customer
2515,24,3,4764.52,4,5,4,454,Lost Customer
2516,83,3,1978.9299999999998,2,5,5,255,Lost Customer
2517,145,4,5104.02,1,4,4,144,Lost Customer
2518,70,5,7538.469999999999,2,3,2,232,Potential Loyalist
2519,108,4,2487.22,1,4,5,145,Lost Customer
2520,11,5,4496.29,5,3,4,534,Lost Customer
2521,208,3,3422.3,1,5,5,155,Lost Customer
2522,24,8,9637.08,4,1,1,411,Lost Customer
2523,6,10,9855.77,5,1,1,511,Lost Customer
2524,184,6,4384.97,1,2,4,124,Lost Customer
2525,303,1,1977.36,1,5,5,155,Lost Customer
2526,53,6,6039.110000000001,3,2,3,323,Potential Loyalist
2527,40,7,8751.73,3,2,2,322,Lost Customer
2528,25,7,9485.91,4,2,1,421,Lost Customer
2529,98,7,9000.92,2,2,1,221,At Risk of Churn
2530,9,7,5560.28,5,2,3,523,Lost Customer
2531,5,7,7233.38,5,2,2,522,Lost Customer
2532,140,1,71.49,1,5,5,155,Lost Customer
2533,18,3,4689.75,4,5,4,454,Lost Customer
2534,45,7,8069.62,3,2,2,322,Lost Customer
2535,14,6,5517.49,5,2,3,523,Lost Customer
2536,7,6,9145.1,5,2,1,521,Lost Customer
2537,22,11,11743.039999999999,4,1,1,411,Lost Customer
2538,35,9,11849.7,3,1,1,311,Lost Customer
2539,40,5,5493.46,3,3,3,333,Potential Loyalist
2540,20,7,7819.73,4,2,2,422,Lost Customer
2541,20,2,3358.87,4,5,5,455,Lost Customer
2542,43,7,10741.16,3,2,1,321,Lost Customer
2543,22,4,5543.46,4,4,3,443,Lost Customer
2544,32,6,6633.58,4,2,3,423,Lost Customer
2545,117,3,2916.92,1,5,5,155,Lost Customer
2546,19,4,2419.01,4,4,5,445,Lost Customer
2547,184,3,2217.0600000000004,1,5,5,155,Lost Customer
2548,3,13,14027.08,5,1,1,511,Lost Customer
2549,57,4,6211.0,3,4,3,343,Lost Customer
2550,11,5,6139.76,5,3,3,533,Lost Customer
2551,265,4,4894.98,1,4,4,144,Lost Customer
2552,35,6,8603.02,3,2,2,322,Lost Customer
2553,150,7,8252.1,1,2,2,122,Lost Customer
2554,59,5,4993.71,2,3,4,234,Lost Customer
